Timestamp,Force Magnitude
0.15561223030090332,0.15621348790916922
0.1870594024658203,0.15469565365942328
0.21793818473815918,0.057604930391265165
0.24892091751098633,0.08130596062958723
0.2798633575439453,0.08834708059542548
0.31078457832336426,0.05528307065529547
0.3417775630950928,0.08063901098648103
0.3727884292602539,0.15324732870108468
0.4037182331085205,0.07161750174712293
0.4347045421600342,0.11153881948031666
0.46582937240600586,0.07898363474283984
0.49665164947509766,0.05854200088475438
0.5275633335113525,0.10374699852470426
0.5584878921508789,0.12898690707863134
0.5886192321777344,0.11923016838622032
0.6193828582763672,0.05443340546896642
0.6506800651550293,0.08141710132039263
0.6812996864318848,0.04968946379650153
0.7131164073944092,0.052486122573690716
0.7435905933380127,0.12169348017099603
0.7603025436401367,0.07618356156017424
0.8074898719787598,0.1539119576953704
0.8387179374694824,0.10447321479678238
0.8697488307952881,0.07033938760628734
0.9007210731506348,0.1060337080778365
0.9316916465759277,0.13709596720382392
0.962672233581543,0.07543306678294742
0.9930448532104492,0.0668933332416072
1.0234134197235107,0.046708375353110294
1.0550143718719482,0.08134862473895017
1.085317850112915,0.0941134539480676
1.1162958145141602,0.05744168229951841
1.147672176361084,0.10026812212663291
1.1788866519927979,0.10916102144842768
1.2097842693328857,0.6437203854984199
1.2407183647155762,0.2453522226549831
1.271589994430542,0.06959966463876964
1.3025968074798584,0.2555865501963413
1.333580732345581,0.021714066132090634
1.364593267440796,0.057495137515027855
1.3956878185272217,0.07666484303550625
1.4266164302825928,0.09748106762410179
1.4575533866882324,0.040589648455613206
1.4885399341583252,0.13760766026408386
1.5198628902435303,0.06982499856615304
1.535482406616211,0.07442381141102795
1.582388162612915,0.06977105268563676
1.6120798587799072,0.11334033300006867
1.6442890167236328,0.06948609452680393
1.6752142906188965,0.13622566859874932
1.7061452865600586,0.116476082575832
1.7371878623962402,0.11692732336911325
1.7680668830871582,0.05768924708711925
1.7990920543670654,0.09050713697245465
1.8299295902252197,0.07753037070216047
1.8609840869903564,0.07257313102284728
1.8919057846069336,0.06884676614519743
1.9229059219360352,0.04427450155619204
1.9540350437164307,0.09464262726107857
1.9846017360687256,0.17783771463786077
2.0156819820404053,0.0790286617065541
2.0466787815093994,0.06526816797502573
2.0776708126068115,0.02707538075696388
2.1090810298919678,0.09966400131727969
2.1402714252471924,0.04417571835597228
2.171232223510742,0.20677616882939803
2.2022340297698975,0.0794590681107985
2.2326784133911133,0.07826632588633442
2.2645797729492188,0.0188645199723706
2.2956199645996094,0.05714261760125951
2.3265488147735596,0.12732772231063708
2.35748553276062,0.06239424650898376
2.38901686668396,0.0351108058553537
2.4195709228515625,0.07316992693627239
2.4503047466278076,0.07363291701795921
2.4813404083251953,0.04551223851923998
2.511817693710327,0.11060952040838477
2.54321026802063,0.03418757027010184
2.5741305351257324,0.06735125694802477
2.6051268577575684,0.07814630486401426
2.635613203048706,0.06615438999208907
2.6672744750976562,2.808342298105084
2.698044776916504,0.8134293152679564
2.7293202877044678,0.3919726933303852
2.760056257247925,0.3059051872722851
2.7910521030426025,0.2139988114937222
2.8221306800842285,0.2102883189540026
2.8539841175079346,0.10790164977241289
2.88376522064209,0.10503293663954184
2.915308713912964,0.8318682505516832
2.9462578296661377,0.22240766756745614
2.9769821166992188,0.07632017666162168
2.9924731254577637,0.05066327518669621
3.039600133895874,0.14158837214486014
3.0709826946258545,0.058211997376746046
3.101484775543213,0.11655796207339077
3.1324944496154785,0.10438853260904353
3.163217782974243,0.10260594675844321
3.194568395614624,0.14053385364896426
3.2254114151000977,0.11643799586596969
3.2563576698303223,0.06592306718538667
3.2878286838531494,0.030032321314097554
3.3189358711242676,0.10928083886107932
3.3495280742645264,0.030513912672181332
3.3801748752593994,0.09349515508356375
3.4111111164093018,0.04862041279746501
3.4413211345672607,0.07159486915446296
3.473163366317749,0.14691746302256545
3.504267930984497,0.05842273675279187
3.5350894927978516,0.10204075464653911
3.566025733947754,0.11129755553760022
3.596245527267456,0.04952736369567996
3.6270499229431152,0.13913691126478223
3.658456802368164,0.05448546083286893
3.6886918544769287,0.134736066055012
3.721298933029175,0.05956495199217649
3.7515265941619873,0.11880720852265973
