Joint 1 Position
"[-0.0076878807301944095, 0.47521151087792746, -0.02454092707318153, -2.1849543862099763, -0.026227754942619988, 4.250546645267391, 0.7693487150944769]"
"[-0.007687880728857996, 0.4752101379091721, -0.02454123867344596, -2.184954380315023, -0.026228350119043006, 4.250547057473002, 0.7693514963380857]"
"[-0.007690011284467857, 0.4752121877464296, -0.024537379131824386, -2.1849520739973847, -0.02622549788089415, 4.25054736709305, 0.7693507342635214]"
"[-0.007685434169217618, 0.4752934405498318, -0.024540295099059802, -2.184950287831589, -0.026172536937469893, 4.250547812468248, 0.7693531782235461]"
"[-0.007686725118516806, 0.47547566402340313, -0.024538836238049838, -2.1849945955336314, -0.026148457612779105, 4.2505444371738195, 0.7693579404790823]"
"[-0.007684694637800881, 0.4754842651942824, -0.02453991749071294, -2.1850100954003615, -0.02614198387124969, 4.25054480116771, 0.7693564249405972]"
"[-0.0076888554095235736, 0.47551324115728855, -0.024538047163653365, -2.185020280414914, -0.026141339614034163, 4.250544760472651, 0.7693531368359336]"
"[-0.0076829996520604935, 0.4755140597335841, -0.024536203997385528, -2.185021017497875, -0.026139699952015295, 4.250544419721345, 0.7693577333222338]"
"[-0.007686423719330093, 0.4755204453026179, -0.024538126470075704, -2.1850200177741375, -0.02613679378936623, 4.250548003050434, 0.7693568675951777]"
"[-0.0076863974161249, 0.4755273447165575, -0.024534184695442992, -2.1850232205575066, -0.026136953521795882, 4.250544515657857, 0.7693536050933394]"
"[-0.007686397740904712, 0.47552685057515637, -0.02453804716187184, -2.1850157920956326, -0.026141100763046165, 4.250546287397922, 0.7693539357040866]"
"[-0.00768642408148338, 0.47552962901160434, -0.024538757037096525, -2.185023674594543, -0.026136472138547695, 4.250544671524697, 0.7693531667714318]"
"[-0.007686637068633163, 0.47553496767316417, -0.02453804683735071, -2.1850170097331723, -0.026136796591527168, 4.2505428986982015, 0.7693568670986247]"
"[-0.007686476329650509, 0.4755388123398123, -0.024538047486955518, -2.1850208719412825, -0.026136428461871395, 4.25054373725891, 0.7693592019363185]"
"[-0.007688404485574583, 0.47554059344552624, -0.02453804716231754, -2.1850223298912943, -0.026138249927077743, 4.250546473288741, 0.7693526614704868]"
"[-0.007686397421519749, 0.47554673202703973, -0.02453418469559141, -2.185018477841594, -0.026134911999870527, 4.250545755748447, 0.7693531775346647]"
"[-0.007684266860564532, 0.4755541069928537, -0.024534545140740577, -2.1850193076936937, -0.026137468810304175, 4.2505459159900925, 0.7693543822233764]"
"[-0.007684687589568324, 0.47556251242097447, -0.024538047162312105, -2.1850159836808296, -0.026136387386585906, 4.250543841998159, 0.7693538016114512]"
"[-0.007684684895591684, 0.47556476234808187, -0.024539751846147522, -2.1850188129918537, -0.026136479445945278, 4.250541699506085, 0.7693564568219221]"
"[-0.007686397416686036, 0.4755729807383889, -0.024536077418847366, -2.1850154751297115, -0.026137223952504854, 4.2505393323500975, 0.7693538767606789]"
"[-0.007686397416222054, 0.4755776370393554, -0.024536203985347046, -2.1850049741963624, -0.026135314003097314, 4.250541402812902, 0.7693517077409966]"
"[-0.007682972374712009, 0.47558436798993786, -0.024539856130996362, -2.1850028484042108, -0.026135544938599663, 4.250539095552349, 0.7693528488193785]"
"[-0.007688421660183743, 0.4755877835817976, -0.024531770178757014, -2.184990206163415, -0.02613638294983629, 4.2505465873322095, 0.7693583718826288]"
"[-0.007688395501780985, 0.47559814195033223, -0.024535967372467545, -2.184971165739792, -0.026133187784276257, 4.25055779273432, 0.7693563675920473]"
"[-0.007683974818483354, 0.47561644792587077, -0.0245387570009726, -2.1849619398568327, -0.026132919869833356, 4.250567449841836, 0.7693538149504386]"
