Timestamp,Fx,Fy,Fz,Force Magnitude
0.002872943878173828,0.06250433921813947,-0.10516960144042997,0.02727799415588361,0.1253456279788153
0.03577136993408203,0.02960162162780744,-0.019623107910156534,0.02599625587463361,0.04401281275434402
0.0666816234588623,-0.03440899848938006,0.004031829833984091,0.02676348686218244,0.04377806594488358
0.09771871566772461,0.1731648921966551,-0.0499518585205081,-0.05858178138732928,0.18950750161839208
0.1286029815673828,-0.052504968643188654,0.1335655975341794,0.004291582107543768,0.14357910103448343
0.15978193283081055,-0.05454773902893084,0.04745643615722628,0.0060229778289793146,0.07255236335117979
0.19058656692504883,-0.02202172279357928,-0.004270858764648722,0.06839661598205549,0.07198120301288104
0.22158336639404297,-0.03358597755432147,-0.03489524841308622,0.027787733078002752,0.05583775031020421
0.2526373863220215,0.058586645126342596,-0.09198219299316435,0.04816823005676252,0.1192195336419034
0.2838325500488281,0.08207564353942853,-0.024774856567383097,0.004759359359741033,0.0858653380699156
0.31461501121520996,-0.07653851509094256,0.07181709289550753,-0.09870905876159686,0.14408094046711653
0.3455474376678467,-0.07068295478820819,-0.005560226440429972,-0.014035177230835139,0.07227712235252377
0.37650251388549805,0.04557566642761213,-0.09935791015625028,-0.014388513565063654,0.11025499990272775
0.40758609771728516,-0.013799142837524592,0.15297096252441378,-0.01705689430236834,0.1545363043492958
0.43840765953063965,-0.02571148872375506,-0.013389892578125284,-0.055792284011841,0.06287407121304812
0.46914196014404297,-0.003585290908813654,-0.0034793090820315342,-0.03671641349792498,0.03705475573714846
0.500128984451294,-0.135076951980591,-0.004316635131836222,-0.095892381668091,0.16570988249711338
0.5303816795349121,0.03759627342224103,0.01727455139160128,-0.05765767097473162,0.07096687201259043
0.5610778331756592,0.033992338180541815,-0.0029147338867190342,0.004899549484252752,0.03446709030015952
0.5930211544036865,-0.04661126136779803,0.07338111877441378,0.005521345138549627,0.08710845843556633
0.6240811347961426,-0.05898423194885272,-0.00019104003906278422,-0.0338348865509035,0.06799982104980198
0.6551539897918701,0.022622632980346502,-0.05891830444335966,-0.014881563186645685,0.06484297220456511
0.6860032081604004,-0.04876751899719256,0.10327117919921847,-0.03675074577331561,0.11997426672930118
0.7170233726501465,0.1135488033294676,-0.009580917358398722,-0.07891173362731951,0.13860803158205373
0.747826337814331,-0.003729295730590998,0.01344650268554659,0.0050120830535886896,0.014826903171420755
0.7799026966094971,-0.07455677986145037,-0.0035346221923830967,0.006554651260375799,0.07492776808698365
0.8103997707366943,-0.04682202339172381,-0.034088439941406534,0.027847337722778143,0.06426350309764069
0.8417093753814697,-0.04172558784484881,0.004340820312499716,-0.05607314109802264,0.07002902651459865
0.8726081848144531,-0.15080590248107928,0.2900883483886716,0.025012540817260565,0.3279013529891806
0.9037289619445801,0.0786977291107176,-0.11992485046386747,-0.03475422859191912,0.1475911878500347
0.9351651668548584,0.09133486747741681,0.04996078491210909,-0.018031072616577326,0.10565631843792213
0.9660844802856445,-0.016372156143188654,0.08789985656738253,-0.07835383415222186,0.11888547265203289
0.9971556663513184,0.06869273185729963,-0.009750671386719034,-0.016311597824096857,0.0712729627985657
1.0277900695800781,-0.09139389991760272,-0.0003989410400393467,-0.07561011314392108,0.11861658107422739
1.0585663318634033,0.01300482749938947,-0.02234489440917997,0.005999612808227361,0.026540821356825502
1.0900890827178955,0.10226016044616681,-0.0934851837158206,-0.05726475715637225,0.14991955309776905
1.1203792095184326,0.02863268852233869,0.03352134704589815,0.003841924667358221,0.044252366546191246
1.1513571739196777,-0.02778954505920428,0.10112350463867159,-0.015128564834594904,0.1059579892172342
1.1823770999908447,-0.36211724281311053,0.41065376281738253,-0.02067465782165545,0.5478985781462541
1.2132861614227295,0.1237874507904051,-0.18151885986328153,0.005100297927856268,0.21976906629051665
1.2443981170654297,-0.03350300788879412,-0.2357276153564456,-0.00809521675109881,0.23823411324468258
1.2755889892578125,0.06834273338317853,-0.1670630645751956,0.00828509330749494,0.18069155907970383
1.3067600727081299,-0.15998883247375506,0.14951675415039034,-0.017114114761352717,0.21964648691032662
1.337231159210205,-0.02514977455139178,-0.19527465820312528,-0.0952357769012453,0.21871112568481058
1.3681743144989014,0.06699709892272931,-0.16739494323730497,-0.07621235847473162,0.19574984513343432
1.3992128372192383,-0.16267056465148944,-0.10795814514160185,-0.032369565963745295,0.19790013266072065
1.430166482925415,-0.004952859878540217,-0.02971298217773466,0.005482721328735174,0.030617843882928767
1.4610779285430908,-0.10345883369445819,-0.06524688720703153,-0.012045335769653498,0.12290637360783348
1.4920995235443115,-0.05898327827453631,-0.03396827697753935,-0.07640500068664569,0.10232592578012936
1.5229966640472412,-0.11621327400207537,0.09685485839843722,-0.0562657833099367,0.16140702283712294
1.5549485683441162,0.06697516441345197,-0.006546325683594034,0.026258039474487127,0.07223580597742597
1.5859465599060059,0.052959012985229315,0.019315414428710653,-0.03786797523498553,0.06790968884717415
1.6168937683105469,-0.028912019729614435,-0.006843872070312784,-0.01458163261413592,0.0330963363448895
1.6478428840637207,-0.08570332527160662,0.06080024719238253,-0.015026044845581232,0.10614853764874504
1.6788008213043213,-0.11472458839416522,0.06244056701660128,-0.03461833000183123,0.1351258093914001
1.709381103515625,-0.009618234634399592,0.06220787048339815,-0.01582856178283709,0.06490664800831032
1.7403290271759033,-0.02373547554016131,-0.04896766662597685,-0.014065694808960139,0.05620541739342579
1.7717385292053223,-0.0792755603790285,0.10826271057128878,-0.057702016830444514,0.14606488873083953
1.8027584552764893,0.03577284812927228,0.09399192810058565,-0.05840439796447772,0.11629812084869959
1.8337550163269043,0.04395251274108869,-0.09050399780273466,0.006366777420043768,0.10081335650224797
1.8645946979522705,0.034373807907104315,-0.06779701232910185,-0.03590722084045428,0.08406736619683079
1.8955395221710205,-0.11968846321105975,0.049575500488280966,0.006899404525756658,0.1297330345644423
1.9264369010925293,0.034042882919311346,-0.025492019653320597,-0.015010786056518732,0.0451008275034705
1.9578828811645508,0.029527235031127752,0.018439941406249716,-0.0577606678009035,0.06744022384642351
1.988469123840332,0.09368472099304181,-0.019432373046875284,-0.037397336959839045,0.10272781941355885
2.0194711685180664,-0.018019151687622248,0.01926010131835909,0.005406904220580877,0.026923520267333776
2.0497045516967773,-0.015420389175415217,0.0745293426513669,-0.11973328590393084,0.1418748429839433
2.081223249435425,0.07846693992614728,-0.10302383422851591,-0.015387487411499201,0.130413748697587
2.1123130321502686,-0.002013635635376154,0.04401557922363253,0.005008745193481268,0.04434538838793894
