Joint 1 Position
"[-0.007624934185375799, 0.4752542421684503, -0.025214351119639898, -2.185022973354541, -0.026106601025214615, 4.2505746018796575, 0.7691797517944938]"
"[-0.007621301766913283, 0.4752542500135838, -0.02521078576427076, -2.1850180212686663, -0.026104021659898915, 4.250580351445513, 0.7691781883981624]"
"[-0.007623015154880663, 0.4752525384780202, -0.025216508399601576, -2.185027794599806, -0.026103264162245263, 4.2505778927353575, 0.769177362236463]"
"[-0.0076234497897445345, 0.4753684420719953, -0.02521398195636855, -2.1850261489043237, -0.02609118876873996, 4.250579045100642, 0.7691821791597703]"
"[-0.00762049992604135, 0.475517947670382, -0.02521398202636412, -2.185068753472624, -0.02608989846014439, 4.2505747072782505, 0.7691747884674961]"
"[-0.00762238462069998, 0.475516973548257, -0.025211981207964456, -2.1850700530201452, -0.026091359540552573, 4.250577588628623, 0.7691819854186267]"
"[-0.007624966861751259, 0.47552360898552104, -0.02521398303767433, -2.185078193563326, -0.02608728242963057, 4.250576073309166, 0.7691818545964341]"
"[-0.007622330914959262, 0.4755267655289658, -0.025210447948438273, -2.1850785999649895, -0.026085454773300182, 4.250578647621405, 0.7691767477263939]"
"[-0.007622252005096278, 0.4755286713854051, -0.025210830896072567, -2.185079341745007, -0.02608697447625122, 4.250576071855591, 0.7691793440759008]"
"[-0.007620332974106204, 0.47552709052547965, -0.025214087291299963, -2.1850793417074947, -0.026086961327793208, 4.2505786502052745, 0.7691750746315333]"
"[-0.007620254388033151, 0.4755271730543265, -0.025212850311642148, -2.1850775315960096, -0.026086216635803027, 4.250575604544473, 0.7691766257950176]"
"[-0.007625755956273141, 0.47552461974818755, -0.02521792591943836, -2.185075475093863, -0.026086973929128964, 4.250576493024766, 0.7691744685609594]"
"[-0.007623964526223421, 0.4755287534346497, -0.025214848818490232, -2.1850810548490287, -0.02608608094887048, 4.250574901153692, 0.7691766546435456]"
"[-0.007625677046954615, 0.4755294423790131, -0.025214825290021472, -2.185075978375265, -0.026085743467418526, 4.2505753498381615, 0.7691830806108992]"
"[-0.007622173096025198, 0.47552979006069795, -0.02521399119904514, -2.185071891203449, -0.02608529925723616, 4.250574973656402, 0.7691737737617033]"
"[-0.007620253956395725, 0.4755327515571781, -0.025216431586165808, -2.185076803277459, -0.026083464896364567, 4.250574098743345, 0.7691784705696537]"
"[-0.007626387556882304, 0.47554059367277396, -0.02521683527628681, -2.185075591298981, -0.02608426938969688, 4.250572646945124, 0.7691757887442444]"
"[-0.007622252330239045, 0.47555126585725455, -0.025215098247167972, -2.185072125629142, -0.026085786081565598, 4.250573874972846, 0.7691742733649355]"
"[-0.007622249046838162, 0.4755736794671341, -0.025214307941591182, -2.185067447730879, -0.026085807244309315, 4.250574686291061, 0.7691774122418122]"
"[-0.007623964526223354, 0.47560200755146365, -0.025216791043077492, -2.185061871437503, -0.026084565550470715, 4.250571009741151, 0.7691750310250138]"
"[-0.007622243237790166, 0.47562042501439744, -0.025214375616191827, -2.1850548963518173, -0.026085236222674515, 4.250572285966721, 0.7691782781389708]"
"[-0.007623964526206924, 0.4756334068650833, -0.025214744765420988, -2.185049714119933, -0.026083103973595353, 4.250575884664517, 0.7691750310263431]"
"[-0.007622252330222539, 0.4756472423207227, -0.02521503436030517, -2.1850473858975397, -0.026080710404117604, 4.250586339480179, 0.7691810125690696]"
"[-0.007622252001488712, 0.4756600369136453, -0.025218238914360272, -2.1850347230251845, -0.026084666107272437, 4.250600212978948, 0.7691822147134372]"
