Timestamp,Fx,Fy,Fz,Force Magnitude
7.969270944595337,-0.06044851303100596,0.025028629302978445,-0.0007165431976314807,0.06542911008564674
8.000992774963379,0.11046709060668936,-0.17736394882202156,0.04092659950256383,0.2129223684719162
8.031883955001831,0.05407251358032217,0.003439350128173757,0.018694543838501332,0.05731624397610107
8.063117742538452,0.09580530166625967,-0.020459728240966868,-0.024123048782348278,0.10089191141817459
8.093823432922363,0.08925165176391592,-0.004565792083740305,0.017561101913452504,0.09107741816912646
8.12489652633667,-0.002213344573974707,-0.05715711593627937,-0.02156910896301234,0.061131507897439624
8.155717134475708,0.045395984649658105,-0.2607456016540528,0.01678099632263219,0.26519929494971545
8.186782836914062,-0.3359535789489747,0.39559022903442376,-0.08460793495178187,0.5258468780671212
8.218786716461182,0.11228860855102529,-0.05830915451049812,0.003627920150757191,0.12657745026139058
8.249733924865723,0.15916933059692373,-0.17561300277709968,-0.027221536636352184,0.23857035566873494
8.28054666519165,-0.14441381454467783,0.18160097122192376,-0.005254602432250621,0.23208160941102507
8.311725378036499,-0.07098470687866221,0.06372491836547844,-0.016944742202758434,0.09688559294164653
8.342687606811523,0.2193137550354003,-0.26402051925659187,-0.046856737136840465,0.346411477222333
8.373663187026978,-0.11550031661987314,0.23644296646118157,-0.004426336288451793,0.26318281095313356
8.404480218887329,0.04571451187133779,-0.09779127120971687,-0.03972754478454554,0.11502707131390921
8.435535907745361,0.16585458755493154,-0.3454452323913575,-0.02238831520080531,0.38385073850712603
8.46691107749939,-0.11109052658081064,0.0734371376037597,-0.04241213798522914,0.13976017932126966
8.497329711914062,-0.06033788681030283,-0.059901790618896555,0.022994661331177113,0.08807746337070892
8.52855634689331,0.1202403450012206,-0.08660848617553718,-0.04523072242736781,0.15493414308967654
8.559550762176514,0.01092256546020498,0.13823930740356438,-0.06577477455139125,0.15347875916535153
8.590427160263062,0.08003725051879873,-0.10187681198120124,0.020442152023315785,0.13115916997833713
8.621321678161621,0.09391511917114248,-0.14130743026733406,-0.08523736000061,0.189876925921927
8.652275800704956,-0.14549528121948252,0.10719339370727532,0.04091277122497594,0.1852920812148389
8.683281421661377,0.11903680801391592,-0.04684408187866218,0.017953062057495472,0.1291760121169444
8.714277982711792,-0.027741298675537207,-0.05750043869018562,-0.04322609901428187,0.07709977780617566
8.745210886001587,-0.1026600456237794,0.05842439651489251,0.040702962875366566,0.12493688911782348
8.776058673858643,0.08348764419555654,-0.04750783920288093,0.08086075782775914,0.12556131440666807
8.807243585586548,-0.008091793060302832,-0.015168743133544993,0.01801218986511266,0.024899937086649452
8.838106632232666,-0.04540525436401377,0.06315843582153313,0.0402652263641361,0.08758946051574146
8.869266510009766,0.030245914459228418,-0.11330373764038093,-0.04227051734924281,0.12465692496499292
8.899801254272461,-0.04137693405151377,0.026388568878173757,-0.04317078590393031,0.06536148708914469
8.930631637573242,-0.09525762557983408,0.052730960845947195,0.020185613632202504,0.11073404381920329
8.96194076538086,0.07805170059204092,-0.1465030479431153,-0.02114186286926234,0.16733854722542274
8.99299931526184,-0.03997312545776377,-0.00534780502319343,0.018975877761841176,0.04457054761005919
9.02423906326294,-0.018843517303466895,0.09826509475708001,-0.001954412460326793,0.10007460577014055
9.054975032806396,0.10340799331665029,-0.03865201950073249,-0.003285741806029918,0.11044450096078703
9.085888147354126,-0.05178342819213877,-0.03195150375366218,-0.022788858413695934,0.06497502670449748
9.101844072341919,-0.04209409713745127,-0.019612865447998118,-0.020480012893676403,0.05075439323865091
9.118075609207153,0.03525842666625967,-0.06678922653198249,0.04002251625061071,0.08547373420385285
9.149075269699097,0.04651941299438467,-0.03472669601440437,-0.0646227359771725,0.08686827502946239
9.179761409759521,0.015097751617431543,-0.07249982833862312,-0.0008615016937252307,0.0740601741707361
9.210689067840576,-0.02824674606323252,0.037746829986572195,-0.00029120445251429317,0.047146438224208324
9.241795539855957,0.04373659133911123,-0.09567792892456062,0.059974813461304066,0.12109555629739645
9.272567987442017,-0.019806728363037207,-0.053157405853271555,-0.02100453376769984,0.060491377272261
9.303576946258545,0.02610506057739248,-0.014051036834716868,-0.08370194435119593,0.08879707941171602
9.334759712219238,0.10155977249145498,-0.0974918174743653,-0.023739194869994762,0.14276761269996302
9.365789413452148,-0.10339056015014658,0.15002672195434563,0.019027853012085316,0.1831930250276389
9.396595478057861,-0.026862010955810645,0.07685319900512688,-0.021967744827270153,0.08432415812036181
9.427562713623047,0.044488086700439355,-0.09654195785522468,-0.02275929450988734,0.10870844020302001
9.458518981933594,0.049073352813720605,0.21268312454223626,-0.0017722606658931994,0.21827836889920207
9.489367961883545,-0.5208500480651856,-0.5136180686950684,0.0452095508575443,0.7328930321324518
9.52051067352295,0.31578935623168936,0.18353502273559563,0.0009905338287357068,0.36525197225620326
9.551331996917725,-0.10213743209838877,0.08197061538696282,0.013170862197876332,0.13162335823707663
9.582372903823853,0.09088052749633779,0.0999111366271972,0.021166944503784535,0.13670971084665995
9.613058805465698,-0.20072065353393564,-0.19404371261596687,0.02370085716247594,0.2801847136999345
9.644159078598022,0.08310998916625967,0.04822389602661126,-0.004430627822875621,0.09618962995097784
9.67518949508667,0.13642038345336904,-0.15377386093139656,0.041554117202759144,0.2097228313365366
9.706062078475952,-0.04005704879760752,0.07336465835571282,-0.004443502426147106,0.08370594344391291
9.737167119979858,-0.07005773544311533,0.06344072341918938,-0.04085192680358851,0.10296451625163582
9.768321514129639,0.18792261123657217,0.021070880889892507,-0.04775032997131312,0.19503585272410087
9.799123764038086,-0.054114208221435645,0.06412355422973626,-0.08443293571472132,0.11903402190925536
9.830032587051392,-0.05024038314819346,0.029200000762939382,-0.023717260360717418,0.06276340161631616
9.861059427261353,0.04301942825317373,-0.18649251937866218,-0.041444635391234996,0.19582591451118786
9.891987085342407,-0.5654915428161622,-0.6198344993591309,0.028419637680054066,0.8395136493221855
9.922881364822388,-0.2626942253112794,-0.3134914207458497,-0.0636166095733639,0.4139229395754171
9.954878568649292,0.0916453742980956,0.20586435317993157,-0.005650377273559215,0.22541280643247225
9.985988140106201,0.18953432083129873,0.1055111122131347,-0.05117545127868617,0.22287839820631242
10.016961336135864,-0.32332311630249033,-0.08576162338256843,-0.05729708671569789,0.3393756763925096
10.047555685043335,0.04617799758911123,0.038647098541259695,-0.06401143074035609,0.08788326889929166
10.078654050827026,-0.16027532577514658,-0.08622129440307624,-0.02075753211975062,0.1831752352272921
10.109556198120117,-0.04589544296264658,0.03558580398559563,0.05640139579772985,0.0809559051457703
10.140525579452515,0.019120349884033105,-0.048587398529052805,-0.016928052902221324,0.05488972627522614
10.17141580581665,0.6864100837707519,-0.4661899375915528,0.13535561561584508,0.8407217159634518
10.202418088912964,-0.8568829154968263,0.8047661018371581,-0.09091601371765101,1.1790515387746308
10.23344612121582,-0.28705869674682627,1.1513294410705566,-0.06819233894348109,1.1885337068608568
10.264361381530762,-0.5475548362731935,0.009390277862548757,-0.07475218772888148,0.5527136379851265
