Timestamp,Torque Magnitude
0.1119382381439209,0.005182794975615171
0.1429002285003662,0.0022835209574851027
0.1738443374633789,0.0010322075386905378
0.2049238681793213,0.003768090260600712
0.23586630821228027,0.0019159733779276814
0.2668297290802002,0.004316299623083979
0.2977168560028076,0.0017956212097558822
0.32869744300842285,0.0037891214937209525
0.3594834804534912,0.0040241959611770645
0.3892180919647217,0.001163963211408873
0.4202146530151367,0.0011787649484443817
0.451169490814209,0.005767150925263654
0.4823622703552246,0.003578515631258304
0.5144429206848145,0.0028509226329346484
0.5453298091888428,0.002604559683607419
0.5763211250305176,0.0015202797109433045
0.6073722839355469,0.003023687134785683
0.6382827758789062,0.0025965391923289216
0.6703286170959473,0.0032091319431912153
0.7008905410766602,0.0021495487729491854
0.7322161197662354,0.001668231500938412
0.7631828784942627,0.0019201569576463339
0.7931675910949707,0.006423640756392216
0.825096845626831,0.0030271556828521226
0.8560528755187988,0.00347264120719814
0.887019157409668,0.00345272275359843
0.9179551601409912,0.003622419417237484
0.9478602409362793,0.0024346975905640495
0.9799425601959229,0.005654418253819078
1.010995626449585,0.00129028581524799
1.041895866394043,0.004206045286765755
1.0723679065704346,0.0048534616859332
1.1032075881958008,0.0020073197017347662
1.1338553428649902,0.0020546266304308836
1.1658086776733398,0.0007335376635856296
1.1966745853424072,0.0038800695243301304
1.2275488376617432,0.004228840971397434
1.2584877014160156,0.0021244201911505673
1.289353847503662,0.0029783622733190224
1.3202776908874512,0.0016195945610664524
1.3513014316558838,0.0006955110006193845
1.382483720779419,0.0028218807660061623
1.411987066268921,0.00554129498742272
1.445310354232788,0.0009434789102885433
1.4762184619903564,0.0017346858402985251
1.5070436000823975,0.005753907095823649
1.5381333827972412,0.003659033517832266
1.5691144466400146,0.0018302547573945253
1.5999276638031006,0.0027952119931131535
1.629657506942749,0.0024409242148680276
1.6605987548828125,0.001380135159057739
1.691563606262207,0.0030214964011990577
1.7225375175476074,0.0041178981929702865
1.7534689903259277,0.00333280129524885
1.7843999862670898,0.002171972202812773
1.81545090675354,0.0027298739539665384
1.8463892936706543,0.0019104147952078885
1.878282070159912,0.0028661059223302606
1.9095807075500488,0.0011327768413089481
1.9405415058135986,0.004483923234936771
1.9712843894958496,0.0014411902083037453
2.002040386199951,0.0008249950920669339
2.0326833724975586,0.003930884259386941
2.0644028186798096,0.002077824461674126
2.0953996181488037,0.0009054096043642658
2.1264076232910156,0.006654590233401178
2.157315731048584,0.002736480705740127
2.1729896068573,0.0015893842207349567
2.2203869819641113,0.0012290516182928584
2.2511723041534424,0.0013936638056911061
2.2821004390716553,0.0013047465192152679
2.3132057189941406,0.004104397212510262
2.3445372581481934,0.0015930513782215678
2.375114679336548,0.004017567436392598
2.4060795307159424,0.0036341351730742014
2.4361445903778076,0.004434164547680435
2.4680354595184326,0.0034434921045284643
2.499053716659546,0.0009402472244548843
2.530156373977661,0.00125117708616078
2.56107497215271,0.003691133883699141
2.5920164585113525,0.0034718632759294823
2.622709035873413,0.0030412857392684116
2.6537373065948486,0.0020280863309924298
2.6847031116485596,0.0049977915364958405
2.715679168701172,0.0010571868036786402
2.746636152267456,0.005134565812098943
2.777521848678589,0.002420517565244383
2.8085074424743652,0.0005765052750621537
2.839554786682129,0.003612343859285214
2.8693935871124268,0.001943558411288118
2.9000935554504395,0.0007941595506721512
2.9160590171813965,0.003886483670580912
2.962946653366089,0.0022345410459763157
2.9939961433410645,0.001862472666801921
3.0249593257904053,0.004169122350846368
3.0560131072998047,0.0024299282433465994
3.0867834091186523,0.0018731908599346119
3.1177451610565186,0.004882918052424404
3.1486964225769043,0.0021104061029735863
3.179668664932251,0.0022819795960885548
3.2118327617645264,0.0029196457872203148
3.242938756942749,0.0021103250066380544
3.274049758911133,0.003913085673683585
3.3043360710144043,0.002119761568725971
3.334967613220215,0.0018326609816112004
3.36575984954834,0.0030255529480177797
3.3973941802978516,0.0015663314617431383
3.4285781383514404,0.004270114512777996
3.4588849544525146,0.0036608788289045975
3.4898290634155273,0.0024169912968975836
3.520861864089966,0.0039096977719275
3.5525505542755127,0.006099949325061324
3.5835535526275635,0.0021154016347586656
3.5992543697357178,0.002084278978907234
3.615663528442383,0.004336820586694853
3.6464078426361084,0.005379199010927276
3.677292823791504,0.0013567870184593453
3.708237886428833,0.005476608435390665
3.7392375469207764,0.003947193578215915
3.770081043243408,0.0012289075824937594
3.8010764122009277,0.0017792903948684194
3.8320441246032715,0.0005795251065340998
3.8637499809265137,0.0019144929207756188
3.894747495651245,0.005277402542143046
3.923837900161743,0.0027323403708624295
3.9560129642486572,0.0027097309075032163
3.9874424934387207,0.0026236023797934984
4.01799201965332,0.0009590849454324565
4.048899412155151,0.0014182070201694962
4.079828262329102,0.0066810551074275495
4.110811471939087,0.0027486524128320167
4.1417460441589355,0.0035042392039356008
4.172346115112305,0.003353194199940478
4.203781843185425,0.0010974089889345315
4.234755516052246,0.00159908146826713
4.265580415725708,0.004315791823241521
4.296559810638428,0.0009402390691322255
4.327594041824341,0.0035427304609059224
4.343508243560791,0.005077566233969713
4.360018730163574,0.0009221549031904191
4.3905205726623535,0.0023749059091384573
4.421461820602417,0.0028458416334068686
4.4525182247161865,0.0018645641805394278
4.483397722244263,0.00047318194595321987
4.513620376586914,0.003540692986988915
4.545229196548462,0.0014075865109073108
4.576225757598877,0.0013049071031413484
4.607222557067871,0.0030605441295952765
4.638164043426514,0.0027878439624207823
4.668952703475952,0.0018996336861931166
4.700053691864014,0.0008274675015916709
4.731004238128662,0.0016948272431704485
4.761911153793335,0.0020931092750626486
4.792957067489624,0.00461708891020621
4.8239052295684814,0.0013154661149243328
4.854790449142456,0.0033087116974843613
4.884479761123657,0.003574752509334279
4.91676139831543,0.0023360261777685
4.947649717330933,0.0038633677395755665
4.978386640548706,0.0037813283030499406
5.008371591567993,0.001202559378558918
5.039625644683838,0.005607404360526533
5.070357084274292,0.004880566337534398
5.0862956047058105,0.0025392795262271233
5.10230565071106,0.006222009531185764
5.133636236190796,0.0028458416334068686
5.165330648422241,0.0020661408689256725
5.196419715881348,0.0021667298542193897
5.22731351852417,0.006265347970351587
5.258352518081665,0.0027524195251174247
5.2893126010894775,0.0026984042975129615
5.320298194885254,0.004254010941856304
5.3510894775390625,0.0034667981247240953
5.382210731506348,0.0012076607933414751
5.4137959480285645,0.002836125123137359
5.444111108779907,0.0032550486469283026
5.474981069564819,0.002678309474674979
5.505849123001099,0.00410501776578567
5.535990476608276,0.004927681347298771
5.5680131912231445,0.005171214556674371
5.5989320278167725,0.005036832707297334
5.629814147949219,0.0014645193022562182
5.660861015319824,0.006353045442220552
5.691767454147339,0.005433826360485695
5.72268271446228,0.001732751955961727
5.753596305847168,0.00324167190877443
5.78450608253479,0.0027282760262182537
5.799201488494873,0.0014323845514088913
5.846849679946899,0.0017255272532502577
5.878557443618774,0.004503203002620102
5.909508466720581,0.004562996220569631
5.940479278564453,0.007048073181501967
5.9707841873168945,0.0017499199263758436
6.0024096965789795,0.004104413852803961
6.033241510391235,0.0033580599661188846
6.064229965209961,0.003892192582299656
6.095257997512817,0.0036921906719703627
6.126176595687866,0.0032664539197005986
6.157200813293457,0.004297468832193006
6.188171863555908,0.004101283197714651
6.219074010848999,0.005158055738470531
6.250054597854614,0.00061755744431279
6.281128644943237,0.002373927989224623
6.312028169631958,0.003922030837620142
6.342913627624512,0.0016712731529067197
6.373864650726318,0.007726041647049664
6.404825687408447,0.004379734186012157
6.435748815536499,0.0015690375624342308
6.466672420501709,0.0036068790515173085
6.498610258102417,0.002942736332435177
6.529589653015137,0.0019977447667197416
6.559893369674683,0.0039822657125516
6.591938495635986,0.0040900630379471035
6.62244725227356,0.004081175301681125
6.653399705886841,0.007262180302619394
6.684477090835571,0.0027005725230233118
6.715484380722046,0.004277684402593272
6.74642014503479,0.002952897362785299
6.777314186096191,0.00241785879130171
6.808308362960815,0.0050871185397104645
6.839253664016724,0.004592529059629963
6.870143175125122,0.0019632569190359207
6.90108585357666,0.0063483619757216565
6.932149171829224,0.0013732694316322717
6.96179986000061,0.00327739891497931
6.9927332401275635,0.004854927861310833
7.023710489273071,0.002723878256966726
7.054714202880859,0.0037673215392474463
7.086014747619629,0.004318149453334912
7.116601943969727,0.0013460129916593642
7.147538900375366,0.0035594726656803647
7.178583383560181,0.005080145206353578
7.209632873535156,0.0027087781473412423
7.241596221923828,0.007397391692886175
7.273286581039429,0.00436526427687803
7.303430795669556,0.002444810222911826
7.334637880325317,0.005640854498724067
7.366103172302246,0.001905505204603416
7.397229909896851,0.002963348954596296
7.42877984046936,0.006368343106997619
7.45968222618103,0.0047285502485043766
7.490476131439209,0.0026401733752535435
