Joint 1 Position
"[-0.00789333336494685, 0.4752001107980216, -0.024778773034222816, -2.1854006847107197, -0.02637843912911616, 4.250359780210276, 0.7696952840959109]"
"[-0.00789675839421535, 0.4751954469896166, -0.02478541181953098, -2.185400913349455, -0.02637581867918068, 4.250365554792578, 0.7696968262725865]"
"[-0.00789675839421535, 0.4751954469896166, -0.02478541181953098, -2.185400913349455, -0.02637581867918068, 4.250365554792578, 0.7696968262725865]"
"[-0.007897024472657495, 0.47522584850642424, -0.02478165157518025, -2.1853981788324743, -0.02637554916070229, 4.250362067580786, 0.7696925968211145]"
"[-0.007906032454274327, 0.4753982489825937, -0.02478433703100168, -2.185420023439864, -0.026375455744719018, 4.250360219928789, 0.7696913323452977]"
"[-0.007902913195758988, 0.475503412539861, -0.024781555155037535, -2.1854377698578076, -0.026375100462258258, 4.250361258899251, 0.7696945662328247]"
"[-0.007901227129784548, 0.475497261820337, -0.024781922563379515, -2.185438811349795, -0.02637342072710632, 4.250362047521068, 0.7696937115642015]"
"[-0.007903566158232608, 0.47550520535608404, -0.024781893378623694, -2.1854360706188185, -0.02637829800309808, 4.250362810850701, 0.769689393528244]"
"[-0.007902194271044128, 0.4755075984124201, -0.02478180934575804, -2.1854389867319424, -0.026375100462280476, 4.2503622103884275, 0.7696913323394629]"
"[-0.007905144100696246, 0.47551087562797223, -0.024786074240442033, -2.185439069151033, -0.02637510047094816, 4.250361291148344, 0.7696920885338807]"
"[-0.007898320669990928, 0.47550863923208914, -0.024782695109736227, -2.185435206720547, -0.026374460798793468, 4.250359954623853, 0.7696929544492738]"
"[-0.007901953156056511, 0.47550992857594543, -0.024782931413867677, -2.1854372861362528, -0.026375100626714495, 4.250361910597343, 0.7696949795044662]"
"[-0.007899953914943395, 0.4755052054780734, -0.024782879271557874, -2.1854384039351586, -0.02637465864134774, 4.250363460797327, 0.7696937134114996]"
"[-0.007905422665064915, 0.47550497767425787, -0.02478474082756531, -2.1854388474133386, -0.026374347190469122, 4.25036294798727, 0.7696953371383912]"
"[-0.007897471635658617, 0.475507577290712, -0.024784732016924032, -2.185441148946019, -0.02637603986280956, 4.250359594918257, 0.7696920900237697]"
"[-0.00789675809875803, 0.47550671344573164, -0.02478689925978861, -2.1854390691537247, -0.02637695539835855, 4.250359630189098, 0.7696945794238295]"
"[-0.00789594300708925, 0.4755060537997268, -0.024781175477541, -2.185439069152429, -0.026375405349372903, 4.250361095729915, 0.7696888430686349]"
"[-0.007898489923773398, 0.4755057066598331, -0.024783695175471528, -2.1854329814454823, -0.02637714860645306, 4.250361764738986, 0.7696923924863126]"
"[-0.00789548189289643, 0.4755064926644782, -0.024783195195833493, -2.185439069152877, -0.026374176730950213, 4.250363173514514, 0.769688843392992]"
"[-0.007890821302436828, 0.47551041051011544, -0.024782958150601317, -2.185441147924592, -0.026375986919492122, 4.250363368995178, 0.7696936738506323]"
"[-0.007893085093005809, 0.4755038264105141, -0.024783076226031507, -2.1854372864628457, -0.026374484917818478, 4.250364162509496, 0.7696947732192098]"
"[-0.007891644753153116, 0.47550774336895735, -0.024785182024953036, -2.1854390692559598, -0.026373727744528973, 4.2503631735192915, 0.7696888870000976]"
"[-0.007887286347642235, 0.4755063030706294, -0.02478218823054033, -2.185436761152709, -0.026373324466057405, 4.2503627337445105, 0.7696888487231331]"
"[-0.007891918882454685, 0.47550654898870587, -0.024786156300182167, -2.1854365446156647, -0.02637314100184871, 4.250364120733385, 0.7696898265439518]"
