Timestamp,Force Magnitude
0.014398574829101562,4.089174733610416
0.04513692855834961,3.9312154795833876
0.07607746124267578,4.01078402557902
0.10702657699584961,4.058722870914141
0.1379551887512207,4.130830249427517
0.16889643669128418,4.015666937841142
0.19986367225646973,3.903782394582182
0.23015761375427246,3.941935108464083
0.259859561920166,3.976876555995378
0.29261016845703125,4.000580542510132
0.3236205577850342,4.060099536756846
0.35462379455566406,4.103576028157081
0.3857848644256592,4.011220410248821
0.4169576168060303,4.097284247841763
0.4477498531341553,4.128654629346037
0.478682279586792,4.063325918336673
0.5096566677093506,4.1163861226906695
0.5406849384307861,4.006111150384362
0.5715591907501221,4.095397978942484
0.6026146411895752,4.035343382892708
0.6335973739624023,3.932209867487904
0.663644552230835,4.142195412355133
0.6939365863800049,4.022082003703863
0.723851203918457,4.034468965066359
0.7547779083251953,4.035272658438277
0.7857437133789062,4.010968569075611
0.8198370933532715,4.039842464687404
0.8499188423156738,3.975853815932325
0.8823773860931396,4.072270036516202
0.9132325649261475,3.9264447850916335
0.9443390369415283,4.072403014637927
0.9752848148345947,4.076273509272463
1.0059757232666016,4.075325217620018
1.0375118255615234,4.104461314308735
1.0685701370239258,3.8885879824646414
1.0986273288726807,4.052769993497526
1.1293120384216309,4.059525623793197
1.1610708236694336,4.01342772280345
1.1922290325164795,4.034527230262673
1.2228996753692627,3.995786361075111
1.254270315170288,4.017582846728844
1.2857260704040527,3.9634110339988937
1.316124439239502,4.007742935712929
1.3469197750091553,3.9823149972830434
1.3780484199523926,3.952734005898841
1.4089043140411377,3.9120342461017072
1.4401235580444336,4.000681126237369
1.4708728790283203,3.9256714006296236
1.501889944076538,4.0992651356027565
1.5329575538635254,4.1041851327323124
1.563429355621338,3.8861369096887914
1.5945987701416016,4.036369965666802
1.6257922649383545,4.0818187978528595
1.6566658020019531,4.096373032867687
1.6879138946533203,4.087423367584745
1.7195167541503906,4.123688704795365
1.750361442565918,4.122202644815845
1.7803871631622314,4.016647973184284
1.8123586177825928,3.9909002883679783
1.843416452407837,4.0473491950481835
1.874241828918457,3.965167376220812
1.9054148197174072,3.837707341318066
1.936232089996338,3.900142825946582
1.9672715663909912,3.810106704067794
1.9975390434265137,4.021978340883314
2.028534412384033,3.880528025498829
2.05963134765625,3.787983137041395
2.0920746326446533,4.042265630302042
2.1224589347839355,3.888464490445791
2.153454303741455,4.0415163199942485
2.1840145587921143,4.024808776214347
2.214883327484131,3.892851450544965
2.246013879776001,3.9548270276261057
2.276949167251587,3.97725697441104
2.307812452316284,4.485759035409313
2.338839530944824,4.424877540994961
2.369832992553711,4.5334096023581685
2.401280641555786,3.9520134082055742
2.430579900741577,3.83582000566062
2.4616518020629883,3.9476582817551873
