Joint 1 Position
"[-0.00741400186663836, 0.48693951240726296, -0.02456294994274324, -2.1829161604179084, -0.02607974823046541, 4.25996138044786, 0.7692695135320585]"
"[-0.007415999914398517, 0.486940162860139, -0.02456011443406473, -2.1829177294187017, -0.026078991057519527, 4.259957824871763, 0.7692711415045373]"
"[-0.007413290815487561, 0.4869364523905433, -0.024562422007388538, -2.182916141032586, -0.02608045263731449, 4.25996096292142, 0.7692671352581147]"
"[-0.007413290815487561, 0.4869364523905433, -0.024562422007388538, -2.182916141032586, -0.02608045263731449, 4.25996096292142, 0.7692671352581147]"
"[-0.007412805056667066, 0.48696902874958053, -0.02456055774669398, -2.1829159466211796, -0.026079746768651147, 4.259956958007638, 0.7692715255983121]"
"[-0.007408661334855445, 0.48715839734357586, -0.02455806548189374, -2.18291947712467, -0.026080150390880946, 4.25995540278963, 0.769264066237482]"
"[-0.0074071226020358755, 0.48724191316787036, -0.0245605836761478, -2.182936787173157, -0.02607792555098292, 4.259959918726015, 0.7692648091802903]"
"[-0.0074044154486805, 0.4872376855626424, -0.024559856273613394, -2.1829319095537665, -0.0260798039173748, 4.259957800951895, 0.7692672988468835]"
"[-0.007404411556073515, 0.4872414340601235, -0.02455984750839091, -2.182931219884551, -0.026080198044326004, 4.259960222333728, 0.7692679375782133]"
"[-0.0074044115520664, 0.48724062815534674, -0.024558064832856802, -2.1829297952056197, -0.026080504427384823, 4.259956599726137, 0.7692679370856212]"
"[-0.0074064124154739775, 0.48724087441128605, -0.024561630188087744, -2.182931801752379, -0.026081848656191155, 4.259955907463035, 0.7692673864119165]"
"[-0.007402701953906228, 0.4872494823361453, -0.024559847390775182, -2.182927579126123, -0.026080937992607793, 4.259959817939383, 0.7692663140188838]"
"[-0.007402462302932279, 0.4872457495333644, -0.024559847545792813, -2.1829335738660354, -0.026079746552799193, 4.259960209313612, 0.7692704662765943]"
"[-0.007404177746234489, 0.48724478734569393, -0.0245598488076354, -2.1829306129674113, -0.026077699825227858, 4.259956905061476, 0.7692663135283105]"
"[-0.007405702554423579, 0.4872468486459682, -0.02455763775877726, -2.1829341904960438, -0.02607693778443309, 4.259958015934265, 0.7692695611328405]"
"[-0.007405465501884262, 0.4872500986182874, -0.024563759486701326, -2.1829278053241463, -0.02608013170922875, 4.2599552814862465, 0.769269560642932]"
"[-0.007404270169589205, 0.4872550501486246, -0.024559847509727437, -2.182929312308904, -0.026078785977771073, 4.259959174459931, 0.76926956015849]"
"[-0.0074027019096530675, 0.48725628845041036, -0.02455598504671158, -2.1829253653058256, -0.026077575449049182, 4.259963111106429, 0.7692688029848733]"
"[-0.007404202950408084, 0.4872691077037377, -0.024559847616587027, -2.1829276246334275, -0.02607802775190455, 4.25996398277768, 0.7692671793717077]"
"[-0.0074063325318269955, 0.4872858362329415, -0.024560084134648247, -2.182924916965782, -0.026077695459850638, 4.259967679971148, 0.7692688029828454]"
"[-0.007404411411747752, 0.48729739528630833, -0.024557827744590737, -2.18292077209435, -0.026075726693230418, 4.259975485847254, 0.7692720216901985]"
"[-0.007406412415488635, 0.48730627671845483, -0.024554202353755467, -2.182916938152046, -0.02607660457654087, 4.259982560651989, 0.7692688074000313]"
"[-0.007404414472855634, 0.48731499713849213, -0.02455598504418858, -2.182917714030152, -0.026079051306365897, 4.259992246137453, 0.7692655691137116]"
"[-0.007402204034033214, 0.48733564918844463, -0.02456163018674649, -2.1829141438798847, -0.0260757133103639, 4.260006271250991, 0.7692671750648922]"
"[-0.0074081248279269036, 0.4873570363527479, -0.024558065157296822, -2.1829083632091266, -0.02607876749052719, 4.260019039867659, 0.7692655558682322]"
"[-0.007405702230136873, 0.48737918455626117, -0.024558301385434717, -2.1829035031476685, -0.026075713522790287, 4.260038671805997, 0.7692663091676598]"
"[-0.007404414474191974, 0.48741406922027175, -0.02455984750972743, -2.182898927817076, -0.026075711843520838, 4.260227086388522, 0.7692687986281609]"
"[-0.007408122013648818, 0.4874420720924433, -0.024558064724449175, -2.182894072077248, -0.02607647096443018, 4.260232984852459, 0.7692704265401644]"
"[-0.007406640215597882, 0.48747044752201457, -0.02456115652298434, -2.1828863623218666, -0.026076470964430182, 4.260235290972211, 0.7692695606449508]"
"[-0.007402701949880713, 0.487504392133911, -0.024558063858373582, -2.1828782916828975, -0.026080091716223774, 4.260243009159747, 0.7692688029848724]"
"[-0.0073988588414839575, 0.4875324202016977, -0.024559847184949805, -2.182871329401588, -0.026076824453164487, 4.26024925841898, 0.7692663135828187]"
"[-0.007401912859186415, 0.4875654413823055, -0.024558064832708375, -2.1828611797045143, -0.026076470909632308, 4.2602633822621865, 0.7692671750648183]"
"[-0.007404186513949384, 0.4876124993673724, -0.02455983874066532, -2.1828576590787083, -0.02607635279941722, 4.260288489623003, 0.7692663135283105]"
"[-0.007408122013648818, 0.4876648674781149, -0.024558064832707747, -2.182844798128475, -0.026076466579932133, 4.260490145992624, 0.7692663135283105]"
"[-0.007405693316907639, 0.48769561608238865, -0.02455806446783474, -2.18283013041523, -0.026075713303683457, 4.26049078942204, 0.7692695606429073]"
"[-0.007404414474637352, 0.487735999837435, -0.024559768623491227, -2.1828129553800797, -0.026073890048859318, 4.2605016522994985, 0.7692704265401644]"
"[-0.007398991492255963, 0.48778033726150366, -0.024561630186300983, -2.182779997542388, -0.02607523539406474, 4.260525359028405, 0.7692671794255457]"
"[-0.007402701953906226, 0.4878532388981828, -0.02456155126578165, -2.182645666368283, -0.026076457648324367, 4.260719221506398, 0.7692693673926074]"
"[-0.007402385305766004, 0.4878864838886331, -0.02456005782765996, -2.182623469674976, -0.02607571281720188, 4.260725097125481, 0.7692705456935502]"
"[-0.007404174823663471, 0.4879619392128053, -0.024558064832708382, -2.18261694045056, -0.026077228600425863, 4.260737571947198, 0.7692699182528528]"
"[-0.007402701832299394, 0.4880022174893265, -0.02455806450792892, -2.1826094958178457, -0.026077097086818584, 4.260768512130882, 0.7692679370856212]"
"[-0.007404414470628404, 0.4880595768861826, -0.024559847508390905, -2.1826109704907575, -0.02607429173241439, 4.260982475484348, 0.7692671794255429]"
"[-0.00740641240346343, 0.4880961009917374, -0.024557985586964048, -2.182598733448047, -0.02607539232287904, 4.260986474250171, 0.7692679370836274]"
"[-0.0074044144759737585, 0.48818692092090743, -0.02455546333238573, -2.182597240338222, -0.026073624561098668, 4.261002518794668, 0.7692704260556478]"
"[-0.00740228390700051, 0.48825276976801574, -0.024555008761287744, -2.182591288054453, -0.026070654396855047, 4.261024806197932, 0.7692655558680107]"
